Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Commission Rate,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Inventory,Locked,Last Activity Time,Product Sub Category,Color/Finish,Ususal Price,Channel Price,OEM Price,TMS %,Deal Price,BOM MU Check,Ship Mode,Total Weight,Installation Mode,Product Type,CRM ID,Connected To.module,Connected To.id,Tax Rate
zcrm_4301492000069868945,zcrm_4301492000066416001,Suraj Patel,Mayrite Rectangle Coffee Table,CT-MT-RT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1949.0,1679.0,,,,,,6600.0,,Parent,3961202000000714007,,,
zcrm_4301492000069868946,zcrm_4301492000066416001,Suraj Patel,Hemming Study Table,ST-HE,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2699.0,2821.0,,,,,,7000.0,,Parent,3961202000000703019,,,
zcrm_4301492000069868947,zcrm_4301492000066416001,Suraj Patel,Alaire Wall Shelve,S-AI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,2099.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1209.0,751.0,,,,,,3890.0,,Parent,3961202000000715003,,,
zcrm_4301492000069868948,zcrm_4301492000066416001,Suraj Patel,Taurley Coffee Table,CT-TLY,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,5299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,2649.0,2447.0,,,,,,12850.0,,Parent,3961202000000705011,,,
zcrm_4301492000069868949,zcrm_4301492000066416001,Suraj Patel,Grubbin Wall Shelve,S-GRB,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,2499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,1299.0,858.0,,,,,,3890.0,,Parent,3961202000000710007,,,
zcrm_4301492000069868950,zcrm_4301492000066416001,Suraj Patel,Adonis 2 Door Shoe Rack,SR-ADS-2,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,,,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,,,,,,,,,,,,Parent,3961202000000705007,,,
zcrm_4301492000069868951,zcrm_4301492000066416001,Suraj Patel,Gustowe Rectangle Set of Two Coffee Table,CT-GSE-RT2,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,4999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,2549.0,2410.0,,,,,,11390.0,,Parent,3961202000000712007,,,
zcrm_4301492000069868952,zcrm_4301492000066416001,Suraj Patel,Norel Monitor Stand,TS-NL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Monitor Stand,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,469.0,208.0,,,,,,1100.0,,Parent,3961202000000703015,,,
zcrm_4301492000069868953,zcrm_4301492000066416001,Suraj Patel,Alesti Dressing Table,RT-AT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Dressing Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,7299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,4449.0,3962.0,,,,,,17400.0,,Parent,3961202000000704019,,,
zcrm_4301492000069868954,zcrm_4301492000066416001,Suraj Patel,Stuart 10 Key Holder,KH-SUT-10,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,349.0,228.0,,,,,,700.0,,Parent,3961202000000705027,,,
zcrm_4301492000069868955,zcrm_4301492000066416001,Suraj Patel,Novebuk Bookshelf,SB-NBK,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,7799.0,,Box,0,0,0,,,0,"BLUEWUD Novebuk Engineered Wood Bookshelf Cabinet is a functional addition to your home library. With shelves designed for dÃ©cor display and ample space for organizing books, this wall-mountable or floor-standing unit offers a stylish and organized solution. Keep your books neatly arranged while showcasing your dÃ©cor items elegantly, making it a versatile and practical choice for your home library.",,,False,2025-09-18 14:42:38,,,4099.0,3489.0,,,,,,24450.0,,Parent,3961202000000707023,,,
zcrm_4301492000069868956,zcrm_4301492000066416001,Suraj Patel,Alex 4-Layer Bookshelf,SB-AXA-4,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,9299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,5199.0,4775.0,,,,,,25790.0,,Parent,3961202000000716003,,,
zcrm_4301492000069868957,zcrm_4301492000066416001,Suraj Patel,Osnale Rectangle Coffee Table,CT-OSN-RT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,4149.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,2099.0,1559.0,,,,,,9000.0,,Parent,3961202000000707011,,,
zcrm_4301492000069868958,zcrm_4301492000066416001,Suraj Patel,Midase Rectangular Pouff Ottoman,PF-MIS-RT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Pouffe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,1749.0,,Box,0,0,0,,,0,"BLUEWUD Midase Rectangular Engineered Wood Multipurpose Ottoman Pouffe, a chic and functional addition to your living room decor. This versatile footrest stool, measuring 14"" x 10"" x 9"" inches, is crafted from high-quality engineered wood for enhanced durability and stability. Featuring a color, it effortlessly complements a variety of interior styles, adding a vibrant touch to your home. The pouffe is designed with high-density foam, offering superior comfort compared to other ottomans and pouffes. Its robust four-legged construction ensures reliable support, making it ideal for use as a footrest, extra seating, or a decorative accent piece. Elevate your living space with the BLUEWUD Midase Ottoman, where comfort meets elegance, providing the perfect blend of functionality and style for your home furniture needs.",,,False,2025-09-18 14:42:38,,,1399.0,647.0,,,,,,1700.0,,Parent,3961202000000714023,,,
zcrm_4301492000069868959,zcrm_4301492000066416001,Suraj Patel,Millie TV Unit,TU-MLE,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,1649.0,,Box,0,0,0,,,0,"BLUEWUD MIllie Engineering Wood Wall Mount TV Entertainment Unit, a sleek and functional centerpiece for your living room or bedroom. Designed to accommodate TVs up to 55 inches, this unit is crafted from high-quality engineered wood in a finish, adding a contemporary touch to any space. Featuring multiple shelves, it offers ample storage for your set-top box, books, and decorative items, helping you create an organized and stylish display. The wall-mounted design not only saves valuable floor space but also enhances your roomâ€™s aesthetic with a clean, modern look. Elevate your home entertainment experience with the BLUEWUD Millie Engineering Wood TV Entertainment Unit, where practicality meets sophisticated design",,,False,2025-09-18 14:42:38,Wall Mount TV Unit,,1849.0,1465.0,,,,,,4000.0,,Parent,3961202000000704035,,,
zcrm_4301492000069868960,zcrm_4301492000066416001,Suraj Patel,Maple Bookshelf,SB-MPL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,3099.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,1649.0,1155.0,,,,,,5890.0,,Parent,3961202000000713019,,,
zcrm_4301492000069868961,zcrm_4301492000066416001,Suraj Patel,Festvi Triple Monitor Stand,TS-FV,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Monitor Stand,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,2299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,1599.0,1073.0,,,,,,5525.0,,Parent,3961202000000704015,,,
zcrm_4301492000069868962,zcrm_4301492000066416001,Suraj Patel,Oliver Coffee Table,CT-OL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,4899.0,,Box,0,0,0,,,0,"BLUEWUD Oliver Coffee Center Table combines style and practicality for your living room. Crafted from engineered wood in our newest shade finish, this table offers both elegance and functionality. With its thoughtful design and ample storage, it's perfect for organizing essentials while complementing your sofa set. Enhance your living room's aesthetic and enjoy the convenience of extra storage with this sophisticated and versatile coffee table.",,,False,2025-09-18 14:42:38,,,2249.0,1928.0,,,,,,12400.0,,Parent,3961202000000712003,,,
zcrm_4301492000069868963,zcrm_4301492000066416001,Suraj Patel,Tirano Standard Microwave Stand,MD-TNO-S,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Microwave Stand,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,3649.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,2349.0,1915.0,,,,,,8700.0,,Parent,3961202000000716011,,,
zcrm_4301492000069868964,zcrm_4301492000066416001,Suraj Patel,Oliver Bed Side Table,BT-OL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bedside Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,3599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,1849.0,1524.0,,,,,,7700.0,,Parent,3961202000000717007,,,
zcrm_4301492000069868965,zcrm_4301492000066416001,Suraj Patel,Rico Mini Dressing Table,RT-RI-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Dressing Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,4299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,2499.0,2006.0,,,,,,7690.0,,Parent,3961202000000715007,,,
zcrm_4301492000069868966,zcrm_4301492000066416001,Suraj Patel,Ramnet Key Holder,KH-RMT,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,279.0,151.0,,,,,,400.0,,Parent,3961202000000711007,,,
zcrm_4301492000069868967,zcrm_4301492000066416001,Suraj Patel,Larkyn Key Holder,KH-LKN-6,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,1299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,399.0,273.0,,,,,,800.0,,Parent,3961202000000713027,,,
zcrm_4301492000069868969,zcrm_4301492000066416001,Suraj Patel,Aaron Bookshelf,SB-AA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,1199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,609.0,339.0,,,,,,1640.0,,Parent,3961202000000706015,,,
zcrm_4301492000069868970,zcrm_4301492000066416001,Suraj Patel,Edell Key Holder,KH-EDL,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,259.0,150.0,,,,,,300.0,,Parent,3961202000000710015,,,
zcrm_4301492000069868971,zcrm_4301492000066416001,Suraj Patel,Isvia Magzine Holder,GH-IS,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Magzine Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,599.0,393.0,,,,,,1250.0,,Parent,3961202000000706027,,,
zcrm_4301492000069868972,zcrm_4301492000066416001,Suraj Patel,Stuart 21 Key Holder,KH-SUT-21,zcrm_4301492000003548093,Bluewud India,True,Bluewud,key holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,1999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,449.0,265.0,,,,,,1360.0,,Parent,3961202000000713043,,,
zcrm_4301492000069868973,zcrm_4301492000066416001,Suraj Patel,Norel Adjustable Monitor Stand,TS-NL-A,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Monitor Stand,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,1199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,499.0,454.0,,,,,,1515.0,,Parent,3961202000000716019,,,
zcrm_4301492000069868974,zcrm_4301492000066416001,Suraj Patel,Pollo Single Bed,B-POL-SN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,15799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,8899.0,8354.0,,,,,,46100.0,,Parent,3961202000000711003,,,
zcrm_4301492000069868975,zcrm_4301492000066416001,Suraj Patel,Hemming Study Table,ST-HES,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,4599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,2999.0,3667.0,,,,,,10750.0,,Parent,3961202000000713007,,,
zcrm_4301492000069868976,zcrm_4301492000066416001,Suraj Patel,Walore Key Holder,KH-WLR,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,229.0,155.0,,,,,,390.0,,Parent,3961202000000714035,,,
zcrm_4301492000069868977,zcrm_4301492000066416001,Suraj Patel,Chanorr Set of 2 Spice Rack,SH-CHR,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Kitchen Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,1449.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,799.0,524.0,,,,,,1260.0,,Parent,3961202000000716023,,,
zcrm_4301492000069868978,zcrm_4301492000066416001,Suraj Patel,Tayvue Coffee Table,CT-TYU,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,4299.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,2499.0,2802.0,,,,,,9500.0,,Parent,3961202000000713035,,,
zcrm_4301492000069868979,zcrm_4301492000066416001,Suraj Patel,Gustowe Large Study Table,ST-GSE-LA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,5899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,2899.0,2768.0,,,,,,13215.0,,Parent,3961202000000714019,,,
zcrm_4301492000069868980,zcrm_4301492000066416001,Suraj Patel,Gustowe Square Coffee Table,CT-GSE-SQ,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,3499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,1979.0,1695.0,,,,,,8200.0,,Parent,3961202000000707031,,,
zcrm_4301492000069868982,zcrm_4301492000066416001,Suraj Patel,Gustowe Square Set of Two Coffee Table,CT-GSE-SQ2,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,4899.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,2699.0,2540.0,,,,,,12200.0,,Parent,3961202000000710011,,,
zcrm_4301492000069868983,zcrm_4301492000066416001,Suraj Patel,Ved Pooja Stool,SL-VE-P,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Stool,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,2199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,679.0,320.0,,,,,,1890.0,,Parent,3961202000000714031,,,
zcrm_4301492000069868985,zcrm_4301492000066416001,Suraj Patel,Maltein 2 Door Without Mirror Wardrobe,W-MLT-2N,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,15799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,9999.0,9262.0,,,,,,51900.0,,Parent,3961202000000714039,,,
zcrm_4301492000069868986,zcrm_4301492000066416001,Suraj Patel,Maltein 4 Door Without Mirror Wardrobe,W-MLT-4N,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wardrobe,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,31999.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,19599.0,19617.0,,,,,,111000.0,,Parent,3961202000000704007,,,
zcrm_4301492000069868987,zcrm_4301492000066416001,Suraj Patel,"Roverb Diwan 36"" Bed",B-RVB-D36N,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bed,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,11599.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,7349.0,7786.0,,,,,,33270.0,,Parent,3961202000000708015,,,
zcrm_4301492000069868989,zcrm_4301492000066416001,Suraj Patel,Flovo Shoe Rack,SR-FLV,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,,,,,,,,,,Parent,3961202000000710019,,,
zcrm_4301492000069868990,zcrm_4301492000066416001,Suraj Patel,Brooklyn Tall Shoe Rack,SR-BKN-T,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,13499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,7699.0,7432.0,,,,,,40000.0,,Parent,3961202000000713003,,,
zcrm_4301492000069868991,zcrm_4301492000066416001,Suraj Patel,Torene 18 Glass Key Holder,KH-TOC-18,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,2799.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,1469.0,1009.0,,,,,,3000.0,,Parent,3961202000000707027,,,
zcrm_4301492000069868992,zcrm_4301492000066416001,Suraj Patel,Torene 40 Glass Key Holder,KH-TOC-40,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,3499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,1999.0,1501.0,,,,,,5000.0,,Parent,3961202000000709023,,,
zcrm_4301492000069868993,zcrm_4301492000066416001,Suraj Patel,Nuffon Study Table,ST-NFN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,,,,,,,,,,Parent,3961202000000707039,,,
zcrm_4301492000069868994,zcrm_4301492000066416001,Suraj Patel,Gustowe Standard Study Table,ST-GSE-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,4499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,2349.0,2192.0,,,,,,9550.0,,Parent,3961202000000705023,,,
zcrm_4301492000070103269,zcrm_4301492000066416001,Suraj Patel,Corbyn Plus Study Table,ST-CBN-P,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:01,2025-09-18 14:42:38,6499.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,3899.0,3377.0,,,,,,25000.0,,Parent,3961202000000706035,,,
zcrm_4301492000070103270,zcrm_4301492000066416001,Suraj Patel,Dolvin Ladder Style Spice Rack,SH-DVN,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Spice Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:01,2025-09-18 14:42:38,1349.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,399.0,297.0,,,,,,1700.0,,Parent,3961202000000706007,,,
zcrm_4301492000070103271,zcrm_4301492000066416001,Suraj Patel,Yobeo 4 Tier Spice Rack,SH-YBO,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Spice Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:01,2025-09-18 14:42:38,1649.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,819.0,447.0,,,,,,2500.0,,Parent,3961202000000709003,,,
