base_name,Record Id,Product Owner.id,Product Owner,Product Name,Product Code,Vendor Name.id,Vendor Name,Product Active,Manufacturer,Product Category,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Unit Price,Commission Rate,Usage Unit,Qty Ordered,Quantity in Stock,Reorder Level,Handler.id,Handler,Quantity in Demand,Description,Tag,Inventory,Locked,Last Activity Time,Product Sub Category,Color/Finish,Ususal Price,Channel Price,OEM Price,TMS %,Deal Price,BOM MU Check,Ship Mode,Total Weight,Installation Mode,Product Type,CRM ID,Connected To.module,Connected To.id,Tax Rate
Torene 18 Key Holder,zcrm_4301492000067967065,zcrm_4301492000066419001,Roshan Kumar,Torene 18 Key Holder Wenge,KH-TO-18W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 17:45:21,2025-09-19 11:38:48,1999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,1449.0,867.0,0.0,0.0,0.0,,,3200.0,,Child,3961202000000706187,,,
Torene 40 Glass Key Holder,zcrm_4301492000069868992,zcrm_4301492000066416001,Suraj Patel,Torene 40 Glass Key Holder,KH-TOC-40,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,3499.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,White,1999.0,1501.0,0.0,0.0,0.0,,,5000.0,,Parent,3961202000000709023,,,
Torene 40Key Holder,zcrm_4301492000067967073,zcrm_4301492000066419001,Roshan Kumar,Torene 40Key Holder Wenge,KH-TO-40W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-28 17:48:10,2025-09-19 11:38:48,2999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge & White,1999.0,1353.0,0.0,0.0,0.0,,,5245.0,,Child,3961202000000710155,,,
Torene Engineered Wood Wall Mount Key Box Cabinet$,zcrm_4301492000001761218,zcrm_4301492000000425001,Ankita Singh,Torene Engineered Wood Wall Mount Key Box Cabinet$,---,,,True,Bluewud,Hardware,zcrm_4301492000000425001,Ankita Singh,zcrm_4301492000000425001,Ankita Singh,2020-12-21 17:16:22,2025-09-18 14:45:50,1499.0,,Quantity,0,1000,0,,,0,Product Dimensions :: Length ( 21 Cm) x Breadth ( 10 Cm) x Height( 15 Cm).||Product Material: Particle Board (Made of premium high grade prelam engineering wood with natural wood grain finish.)||Product Color: Wenge | Product Style: Contemporary | Type - Wall Mount||Product Warranty :: All of our products are made with care and covered for 1 year against manufacturing defects.,,,False,2025-09-18 14:45:50,,,,,,,,,,,,,3961202000000712135,,,
Toska Large TV Unit,zcrm_4301492000069868361,zcrm_4301492000066416001,Suraj Patel,Toska Large TV Unit Brown Maple & Beige,TU-TK-LAMI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3499.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Wall Mount TV Unit,Brown Maple & Beige,1849.0,1539.0,0.0,0.0,0.0,,,7800.0,,Child,3961202000000708111,,,
Toska Standard TV Unit,zcrm_4301492000069868914,zcrm_4301492000066416001,Suraj Patel,Toska Standard TV Unit,TU-TK-ST,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,2949.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:43:35,Wall Mount TV Unit,Brown Maple & Beige,1599.0,1256.0,0.0,0.0,0.0,,,6500.0,,Parent,3961202000000716055,,,
Ved Pooja Stool,zcrm_4301492000069868983,zcrm_4301492000066416001,Suraj Patel,Ved Pooja Stool,SL-VE-P,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Stool,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,2199.0,,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,,679.0,320.0,,,,,,1890.0,,Parent,3961202000000714031,,,
Veluno Bookshelf,zcrm_4301492000070103295,zcrm_4301492000066416001,Suraj Patel,Veluno Bookshelf,SB-VNO,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:01,2025-09-18 14:42:38,7299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,Brown Maple,3999.0,3210.0,0.0,0.0,0.0,,,18000.0,,Parent,3961202000000708007,,,
Victor Coffee Table,zcrm_4301492000067815287,zcrm_4301492000066419001,Roshan Kumar,Victor Coffee Table Wenge,CT-VC-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Coffee Table,zcrm_4301492000066419001,Roshan Kumar,zcrm_4301492000000425001,Ankita Singh,2025-07-26 17:56:09,2025-09-19 11:38:48,6999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,3199.0,2764.0,0.0,0.0,0.0,,,15400.0,,Child,3961202000000717107,,,
Walden Study Table,zcrm_4301492000069868390,zcrm_4301492000066416001,Suraj Patel,Walden Study Table Brown Maple & White,ST-WLD-MF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Study Table,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,16599.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Brown Maple & White,9799.0,8567.0,0.0,0.0,0.0,,,,,Child,3961202000000705087,,,
"Wall Mount Key Box Cabinet/Stand with Locker for Home, Office Shops.$",zcrm_4301492000001761154,zcrm_4301492000000425001,Ankita Singh,"Wall Mount Key Box Cabinet/Stand with Locker for Home, Office & Shops.$",----,,,True,Bluewud,Hardware,zcrm_4301492000000425001,Ankita Singh,zcrm_4301492000000425001,Ankita Singh,2020-12-21 17:16:22,2025-09-18 14:45:50,0.0,,Quantity,0,999,0,,,0,Product Dimensions: Length ( 20  Inches) Breadth ( 20 Inches) Height ( 20.9 Inches).||Made of Particle Board (High grade prelam engineering wood with natural wood grain finish.)||Product Color: Wenge | Product Style:  Contemporary | Product Weight: 8 Kgs.||Product Warranty :: All of our products are made with care and covered for 1 year against manufacturing defects.,,,False,2025-09-18 14:45:50,,,,,,,,,,,,,3961202000000708135,,,
Walore Key Holder,zcrm_4301492000069868976,zcrm_4301492000066416001,Suraj Patel,Walore Key Holder,KH-WLR,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Key Holder,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:42:38,599.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,Brown Maple,229.0,155.0,0.0,0.0,0.0,,,390.0,,Parent,3961202000000714035,,,
Walten Bookshelf,zcrm_4301492000069868879,zcrm_4301492000066416001,Suraj Patel,Walten Bookshelf,SB-WA,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:43:35,3499.0,0.0,Box,0,0,0,,,0,"BLUEWUD Walten Engineering Wood Multipurpose Wall Mounted Bookshelf in Wenge offers versatile storage and display options for various spaces like living rooms, bedrooms, offices, or home libraries. Its adaptable design allows for both horizontal and vertical mounting, providing flexibility to suit your preference and space requirements. With its durable construction and stylish finish, this bookshelf seamlessly combines functionality with aesthetics. It features multiple shelves for organizing books, decor items, or other essentials, helping you keep your space clutter-free while adding a decorative touch. Whether mounted horizontally or vertically, this bookshelf enhances the organization and visual appeal of any room.",,,False,2025-09-18 14:43:35,,Wenge,1999.0,1497.0,0.0,0.0,0.0,,,7600.0,,Parent,3961202000000709039,,,
Whartin Shoe Rack,zcrm_4301492000069868818,zcrm_4301492000066416001,Suraj Patel,Whartin Shoe Rack,SR-WHTO,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,9299.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:44:15,,Brown Maple & Beige,5799.0,5848.0,0.0,0.0,0.0,,,24400.0,,Parent,3961202000000715055,,,
"Wilber 3+1, 4 Seater Interchangeable L Shape Sofa",zcrm_4301492000070103292,zcrm_4301492000066416001,Suraj Patel,"Wilber 3+1, 4 Seater Interchangeable L Shape Sofa",SF-WBR-4LI,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Sofa,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:01,2025-09-18 14:42:38,25799.0,0.0,Box,0,0,0,,,0,"BLUEWUD Wilber 4 Seater Interchangeable L Shape Sofa Set with Ottoman. Crafted with premium fabric upholstery in a sophisticated white textured design, this modern couch blends seamlessly with any living room decor. Its smart interchangeable L-shape allows flexible seating arrangements, making it perfect for small or large spaces. The plush, well-cushioned seats and backrests offer superior comfort for family gatherings or lounging. The versatile ottoman adds extra seating or works as a cozy footrest. Thoughtfully designed for easy maintenance, this pre-assembled sofa set promises both style and durability â€” an inviting centerpiece for your home! | Configuration: 3+1 Seater with Ottoman | Assembly: Pre-Assembled | Usage: Living Room, Lounge, Home Furniture | Interchangeable L shape Sofa Set",,,False,2025-09-18 14:42:38,,White,17999.0,0.0,0.0,0.0,0.0,,,56000.0,,Parent,3961202000000709031,,,
"Wilber 3+1, 4 Seater Interchangeable L Shape Sofa Blue",zcrm_4301492000069868793,zcrm_4301492000066416001,Suraj Patel,"Wilber 3+1, 4 Seater Interchangeable L Shape Sofa Blue",SF-WBR-4LIU,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Sofa,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-19 11:38:48,25799.0,0.0,Box,0,0,0,,,0,"BLUEWUD Wilber 4 Seater Interchangeable L Shape Sofa Set with Ottoman. Crafted with premium fabric upholstery in a sophisticated white textured design, this modern couch blends seamlessly with any living room decor. Its smart interchangeable L-shape allows flexible seating arrangements, making it perfect for small or large spaces. The plush, well-cushioned seats and backrests offer superior comfort for family gatherings or lounging. The versatile ottoman adds extra seating or works as a cozy footrest. Thoughtfully designed for easy maintenance, this pre-assembled sofa set promises both style and durability â€” an inviting centerpiece for your home! | Configuration: 3+1 Seater with Ottoman | Assembly: Pre-Assembled | Usage: Living Room, Lounge, Home Furniture | Interchangeable L shape Sofa Set",,,False,2025-09-19 11:38:48,,Blue,17999.0,0.0,0.0,0.0,0.0,,,56000.0,,Child,3961202000000707083,,,
"Wilber 3+1, 4 Seater Interchangeable L Shape Sofa Grey",zcrm_4301492000069868791,zcrm_4301492000066416001,Suraj Patel,"Wilber 3+1, 4 Seater Interchangeable L Shape Sofa Grey",SF-WBR-4LIE,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Sofa,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-19 11:38:48,25799.0,0.0,Box,0,0,0,,,0,"BLUEWUD Wilber 4 Seater Interchangeable L Shape Sofa Set with Ottoman. Crafted with premium fabric upholstery in a sophisticated white textured design, this modern couch blends seamlessly with any living room decor. Its smart interchangeable L-shape allows flexible seating arrangements, making it perfect for small or large spaces. The plush, well-cushioned seats and backrests offer superior comfort for family gatherings or lounging. The versatile ottoman adds extra seating or works as a cozy footrest. Thoughtfully designed for easy maintenance, this pre-assembled sofa set promises both style and durability â€” an inviting centerpiece for your home! | Configuration: 3+1 Seater with Ottoman | Assembly: Pre-Assembled | Usage: Living Room, Lounge, Home Furniture | Interchangeable L shape Sofa Set",,,False,2025-09-19 11:38:48,,Grey,17999.0,0.0,0.0,0.0,0.0,,,56000.0,,Child,3961202000000705079,,,
Wilbrome Mini TV Unit,zcrm_4301492000069868256,zcrm_4301492000066416001,Suraj Patel,Wilbrome Mini TV Unit Brown Maple & White,TU-WBM-STMF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,8999.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,Floor Standing TV Unit,Brown Maple & White,5199.0,4675.0,0.0,0.0,0.0,,,23000.0,,Child,3961202000000708131,,,
Wilbrome TV Unit,zcrm_4301492000069868800,zcrm_4301492000066416001,Suraj Patel,Wilbrome TV Unit,TU-WBM,zcrm_4301492000003548093,Bluewud India,True,Bluewud,TV Unit,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:00,2025-09-18 14:44:15,10799.0,0.0,Box,0,0,0,,,0,"BLUEWUD Wilbrome Engineered Wood Floor Standing TV Entertainment Unit, a perfect blend of style and functionality for your living room. Designed to accommodate TVs up to 75 inches, this entertainment unit boasts a modern dual-tone finish, adding a sleek and contemporary touch to any space. The Wilbrome unit features multiple shelves, offering ample storage for your set-top box, books, and decorative items, keeping your space organized and visually appealing. Crafted from high-quality engineered wood, it is sturdy and durable, ensuring long-lasting performance. Ideal for large living rooms or bedrooms, this floor-standing TV unit combines practicality with aesthetic design, making it a centerpiece for your home entertainment system.",,,False,2025-09-18 14:44:15,Floor Standing TV Unit,Brown Maple & White,6399.0,5853.0,0.0,0.0,0.0,,,31955.0,,Parent,3961202000000706075,,,
Wimzoe Shoe Rack,zcrm_4301492000071086163,zcrm_4301492000066416001,Suraj Patel,Wimzoe Shoe Rack Brown Maple,SR-WMO-M,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Shoe Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-09-08 12:56:07,2025-09-19 11:38:48,10999.0,0.0,Box,0,0,0,,,0,"BLUEWUD Wimzoe Engineered Wood Single Tone 2-Door Shoe Rack Cabinet is a sleek and functional storage solution for keeping your footwear organized and your home clutter-free. Finished in a warm tone, this slipper and footwear stand organizer blends seamlessly with modern interiors while offering practical utility. Designed with closed shelves, it can neatly store up to 16 pairs of shoes, sandals, or slippers, protecting them from dust and keeping the entryway tidy. The 2-door cabinet ensures easy access while maintaining a clean and minimalist look. Perfect for use in the living room, hallway, or bedroom, this unit serves as both a shoe rack and storage cabinet, making it a versatile addition to any home. Crafted from high-quality engineered wood, it is sturdy, durable, and easy to maintain. Delivered in a convenient DIY (Do-It-Yourself) format, the BLUEWUD Wimzoe Shoe Rack Cabinet is stylish, practical, and built to last.",,,False,2025-09-19 11:38:48,,Brown Maple,6199.0,6610.0,0.0,0.0,0.0,,,,,Child,3961202000000732946,,,
Wolabey Bookshelf,zcrm_4301492000069868289,zcrm_4301492000066416001,Suraj Patel,Wolabey Bookshelf Brown Maple & White,SB-WLB-MF,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Bookshelf,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,6449.0,0.0,Box,0,0,0,,,0,"BLUEWUD Wolabey Engineered Wood Ladder Style Bookshelf Cabinet is a versatile and stylish addition to your home. Whether you choose to wall-mount it or have it floor-standing, this bookshelf cabinet offers ample space for your books, decor items, and more. The ladder-style design adds a unique touch to your decor, and the finish complements various interiors. Keep your home organized and elegant with the BLUEWUD Wolabey Bookshelf Cabinet.",,,False,2025-09-19 11:38:48,,Brown Maple & White,3649.0,3142.0,0.0,0.0,0.0,,,18485.0,,Child,3961202000000703135,,,
Xude Wall Shelve,zcrm_4301492000069868345,zcrm_4301492000066416001,Suraj Patel,Xude Wall Shelve Wenge,S-XD-W,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Wall Shelves,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:48:57,2025-09-19 11:38:48,3899.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-19 11:38:48,,Wenge,2199.0,1699.0,0.0,0.0,0.0,,,9700.0,,Child,3961202000000714127,,,
Yobeo 4 Tier Spice Rack,zcrm_4301492000070103271,zcrm_4301492000066416001,Suraj Patel,Yobeo 4 Tier Spice Rack,SH-YBO,zcrm_4301492000003548093,Bluewud India,True,Bluewud,Spice Rack,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-08-22 16:49:01,2025-09-18 14:42:38,1649.0,0.0,Box,0,0,0,,,0,,,,False,2025-09-18 14:42:38,,Brown Maple,819.0,447.0,0.0,0.0,0.0,,,2500.0,,Parent,3961202000000709003,,,
Zylo Medium Back Chair,zcrm_4301492000072132020,zcrm_4301492000066416001,Suraj Patel,Zylo Medium Back Chair,CH-ZLO-ME,zcrm_4301492000003548093,Bluewud India,True,Bluewud,,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000244013,Abhinav Singh,2025-09-23 17:26:19,2025-09-23 17:26:20,8999.0,,Box,0,0,0,,,0,"Bluewud Zylo Office Study Chair is designed to deliver comfort, durability, and ergonomic support for long working or study hours. Crafted with a breathable mid-back mesh design, it ensures proper air circulation, keeping you cool and comfortable throughout the day. The chair features a comfortable and spacious seat that provides superior cushioning, making it ideal for extended use in offices, home setups, or study rooms. Equipped with a tilt lock mechanism, it allows you to recline and lock the chair at your preferred angle, enhancing relaxation during breaks. The heavy-duty metal base ensures strength, stability, and long-lasting performance, while smooth-rolling casters allow effortless mobility across floors. Its sleek black finish complements modern workspaces, blending style with functionality. Easy to assemble and designed for everyday use, the Bluewud Zylo Desk Chair is the perfect seating solution for professionals, students, and home office users seeking comfort and reliability in one.",,,False,2025-09-23 17:26:20,,,,,,,,,,,,Parent,3961202000001019003,,,
Zylo Medium Back Chair Black,zcrm_4301492000072132041,zcrm_4301492000066416001,Suraj Patel,Zylo Medium Back Chair Black,CH-ZLO-MEK,,,True,,,zcrm_4301492000066416001,Suraj Patel,zcrm_4301492000000425001,Ankita Singh,2025-09-23 17:32:11,2025-11-17 16:44:16,,,,0,0,0,,,0,,,,False,2025-11-17 16:44:16,,,,,,,,,,,,Child,3961202000001020003,,,
